datetime,open,high,low,close,volume,eth_close_asset_volume,eth_number_of_trades,eth_taker_buy_base_asset_vol,eth_maker_buy_base_asset_vol,eth_bb_high,eth_bb_low,eth_rsi_14,eth_rsi_6,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_close_asset_volume,btc_number_of_trades,btc_taker_buy_base_asset_vol,btc_maker_buy_base_asset_vol,btc_bb_high,btc_bb_low,btc_rsi_14,btc_rsi_6
2023-04-24 08:15:00,1849.26,1850.58,1838.84,1840.97,236.158,435812.17432,384,93.7476,173015.718605,1861.4222743387952,1835.2937256612051,34.527740191220914,31.24752399795534,27500.05,27500.05,27370.17,27391.23,32.4751,890989.02627,458,14.1647,388487.7502795,27721.38512544131,27329.0468745587,32.65847099681244,24.11237901590667
2023-04-24 08:30:00,1840.7,1842.63,1832.37,1838.63,304.9893,560260.440157,469,142.2995,261378.806742,1858.0597188313088,1834.444281168691,32.857838246503405,28.17946041955014,27388.3,27419.07,27232.52,27308.38,84.43742,2306877.5519113,1277,32.88041,898698.6417092,27686.596514155564,27286.74148584444,28.650813467541596,18.188380612824247
2023-04-24 08:45:00,1838.86,1839.83,1832.78,1835.61,304.6647,559262.48654,497,129.6667,237985.667212,1854.6996166957222,1833.3983833042782,30.788251610338122,24.4600179337409,27308.58,27334.8,27165.5,27183.04,84.87417,2312678.9782778,1262,44.81667,1221162.9214994,27669.558771177188,27206.14122882281,23.877083093602153,12.578245133633416
2023-04-24 09:00:00,1835.25,1842.32,1834.84,1839.31,245.1883,450904.323716,380,127.6069,234655.983038,1851.286293344443,1833.903706655557,36.09872923508504,36.73651143940944,27182.68,27282.53,27163.63,27270.49,70.16373,1911058.1170633,1030,35.09555,955941.1101634,27620.63847986034,27185.78552013966,32.34671653612256,30.520839770378288
2023-04-24 09:15:00,1839.37,1842.7,1839.05,1841.45,118.9128,218873.97182,178,68.5222,126120.68882,1850.020645657021,1833.9433543429789,39.01337061928504,43.1490300038434,27275.75,27330.24,27266.39,27300.86,38.50856,1051144.1486978,473,20.53135,560492.4354432,27580.42581571233,27176.728184287673,35.04944085349983,35.99532915660167
2023-04-24 09:30:00,1841.45,1843.45,1840.61,1841.16,149.7248,275769.936533,197,75.675,139377.525836,1850.0056015186005,1833.9123984813996,38.755396154123794,42.449330106255026,27300.86,27354.64,27289.36,27349.45,28.74046,785353.6531396,415,13.96849,381688.0915912,27567.316438607526,27171.473561392475,39.232292961701965,44.40549026473012
2023-04-24 09:45:00,1841.73,1841.75,1838.89,1839.32,101.4652,186693.51859,148,37.7612,69480.031548,1849.9579656012413,1833.5620343987582,37.08003703096385,37.784311719256095,27349.13,27372.54,27282.53,27312.87,19.92083,544267.5927153,422,9.14967,249980.9970394,27540.83063208233,27165.94136791767,37.285537043017165,39.693638634563825
2023-04-24 10:00:00,1839.52,1848.9,1839.32,1842.76,152.2215,280650.145831,285,72.2769,133239.580741,1849.689353064574,1833.5446469354263,42.117888967093876,50.089682790847036,27312.87,27390.96,27305.59,27327.3,28.52662,780343.9729,472,13.59358,371895.7848249,27514.303951588903,27166.2120484111,38.58027824967085,42.577920690055905
2023-04-24 10:15:00,1842.93,1845.46,1842.75,1845.46,70.3373,129699.929686,136,42.0259,77497.68635,1849.4846067459346,1833.6173932540657,45.78691717001701,57.9272651185331,27334.65,27358.64,27325.13,27358.64,26.34889,720408.6175816,361,17.16361,469288.8207828,27488.118557263533,27173.14944273647,41.40945539915024,48.942217927327476
2023-04-24 10:30:00,1845.64,1845.79,1841.98,1842.16,65.2884,120379.317853,115,22.8839,42186.86733,1845.738943433141,1835.6270565668594,42.26093097836093,47.08325961580663,27358.6,27381.3,27339.95,27345.84,10.13178,277198.6426889,182,3.51235,96108.5011032,27423.70845214922,27205.911547850774,40.58714374071533,46.42062627039217
2023-04-24 10:45:00,1842.51,1846.84,1842.26,1844.82,147.7941,272647.974298,221,69.0084,127309.798924,1846.7056080033226,1835.4303919966774,45.87884811040495,55.196076826458665,27352.08,27437.86,27347.17,27417.22,24.44822,669882.1347335,390,11.861,325011.0143112,27434.417420023932,27200.400579976074,46.917648498533154,60.15744372692174
2023-04-24 11:00:00,1844.96,1849.55,1844.51,1848.85,148.0795,273584.999061,243,82.4028,152247.850604,1849.1221376550195,1835.0578623449799,50.89868970295955,64.96216296776659,27422.05,27457.34,27417.76,27421.42,29.43276,807695.3043595,499,12.2889,337258.400839,27460.90435676923,27196.521643230768,47.273642848498724,60.86587562539167
2023-04-24 11:15:00,1848.79,1848.93,1845.44,1846.49,83.4308,154092.07075,180,35.0567,64754.543609,1849.1499196243058,1837.206080375694,48.08592993958906,56.33322538861872,27427.72,27429.4,27374.48,27403.85,16.57476,454182.9744625,384,7.46328,204539.0979132,27447.20069528866,27254.387304711345,45.88723194016139,55.87821226402027
2023-04-24 11:30:00,1846.69,1853.82,1846.69,1851.35,156.3165,289291.921861,283,82.622,152906.831237,1851.494905454116,1837.2690945458842,53.75369718132822,67.12453713991334,27400.15,27480.9,27400.15,27451.75,21.77271,597717.1094418,453,11.88314,326192.412734,27466.271918319424,27271.56808168058,50.17715820369945,65.2058977260269
2023-04-24 11:45:00,1851.2,1855.76,1851.2,1855.37,125.8649,233297.564188,243,68.1885,126396.484153,1855.1387517852431,1836.4092482147566,57.85263924296902,73.60032645563476,27456.25,27553.08,27456.25,27551.49,27.30347,751025.195056,553,14.91172,410171.6492919,27529.79403285249,27258.17196714751,57.69745685875649,77.23265012451684
2023-04-24 12:00:00,1855.68,1856.67,1851.0,1852.06,71.5976,132731.898087,164,37.7176,69933.69885,1856.3632681822992,1837.3647318177009,53.63715815945383,61.60944017777715,27553.01,27581.5,27475.54,27479.86,25.68113,706773.7521803,579,11.3172,311468.0381553,27548.165894334932,27265.882105665063,51.66600649884589,59.50651410048634
2023-04-24 12:15:00,1851.55,1852.05,1849.55,1851.1,63.8871,118249.671392,135,30.4348,56334.954646,1856.354524526235,1839.7294754737648,52.44359784674242,58.303531229974695,27479.86,27509.1,27466.25,27495.72,13.20523,362934.3845531,260,6.43526,176889.2421606,27560.158810220277,27290.459189779725,52.84149406411932,61.83396062909724
2023-04-24 12:30:00,1851.14,1855.15,1847.06,1850.92,130.2937,241301.515814,213,70.4408,130469.648595,1856.512278803341,1841.2037211966585,52.20900757237415,57.60801217426639,27495.72,27517.76,27424.62,27478.04,21.79552,598755.513073,404,11.90035,326991.2794212,27560.98767289636,27319.778327103642,51.342479140917675,57.419154240509066
2023-04-24 12:45:00,1850.92,1852.47,1847.07,1847.81,105.0926,194360.944883,221,47.35,87559.810968,1856.4542392977871,1841.731760702213,48.19744041441504,46.1849238268451,27485.52,27500.97,27432.75,27441.8,23.19667,637118.8586232,414,10.66421,292920.9515642,27556.387902104318,27341.010097895683,48.31682116525847,48.841630557054245
2023-04-24 13:00:00,1848.09,1852.58,1847.06,1850.33,64.7883,119892.362702,96,40.6874,75284.254651,1855.6461450469194,1844.1738549530803,51.45250977635248,54.88365572624889,27443.4,27488.24,27429.99,27449.23,12.54797,344622.3832406,233,6.9549,191022.0462882,27542.329315180086,27375.746684819915,48.98066073490075,50.65517667398929
2023-04-24 13:15:00,1850.61,1852.52,1848.16,1848.63,69.3783,128402.504408,170,31.0547,57480.150612,1855.0465058615573,1845.5354941384426,49.206238223290505,48.53299766443196,27449.53,27487.65,27410.12,27419.68,15.06546,413554.4354463,330,6.98865,191844.8333616,27542.09296048393,27376.475039516077,46.42658365355296,43.32520272789707
2023-04-24 13:30:00,1849.2,1870.41,1847.01,1866.79,403.6146,751867.950559,793,231.277,430751.935143,1862.938446457202,1841.2315535427986,66.18788067292026,79.27460820701037,27419.91,27684.43,27389.57,27673.25,84.18427,2321836.1828292,1566,41.6714,1148864.2013957,27632.992070760512,27335.94192923948,63.84754788397182,77.23947502958748
2023-04-24 13:45:00,1867.31,1871.8,1863.61,1865.1,314.7987,587807.892266,539,148.9203,278077.518857,1866.5625960543791,1841.3294039456207,64.04207564880616,74.31736579635245,27675.19,27717.44,27612.79,27628.19,74.90164,2072099.8718768,1241,37.86283,1047421.1548787,27667.24263288555,27346.559367114452,60.10707556111446,68.49870933193871
2023-04-24 14:00:00,1865.55,1870.57,1862.87,1868.66,217.9581,406812.07564,421,113.1274,211177.792897,1870.8789105378046,1840.4750894621957,66.50546844740984,77.82290792859203,27631.11,27684.43,27591.39,27648.08,46.96565,1297518.560838,812,24.58615,679333.2874237,27702.38499196875,27350.683008031243,61.1879544501638,70.28018969798362
2023-04-24 14:15:00,1869.11,1876.09,1866.75,1867.6,214.7252,401983.67413,361,114.257,213962.73801,1873.6910881124315,1840.1089118875686,65.07591664333532,74.20397996944949,27652.38,27713.7,27594.12,27612.32,44.64075,1234653.2068708,612,23.96158,662818.1494622,27715.565446739485,27349.66855326051,58.138031329895355,62.63773755063709
2023-04-24 14:30:00,1868.1,1869.99,1843.84,1847.18,404.2599,750967.523647,791,166.7478,309759.479915,1874.0020308129183,1838.8219691870813,45.005937867649266,35.76116163342789,27616.97,27628.64,27282.53,27329.31,96.32107,2644284.7798081,1638,48.13072,1320968.7254301,27736.613811552423,27298.510188447573,40.80357773741429,30.814641133357526
2023-04-24 14:45:00,1847.26,1855.54,1845.61,1855.54,156.8565,290439.148732,368,82.0489,151917.520716,1874.1081840935988,1839.6038159064008,51.58870566971163,48.79403942829083,27327.28,27431.85,27295.88,27431.41,58.36732,1597664.1065203,887,29.14387,797656.5998371,27736.067219307613,27286.19478069239,46.94900411400795,43.288073560105275
2023-04-24 15:00:00,1855.1,1855.43,1850.64,1851.77,95.8444,177583.432475,259,51.3404,95130.112072,1874.083388281667,1839.798611718333,48.754525676368985,43.966950424393694,27427.61,27431.27,27362.46,27373.55,41.96366,1149748.9042443,636,18.99764,520512.7872188,27740.041527206267,27261.322472793734,44.15168983987355,38.560402299579586
2023-04-24 15:15:00,1851.72,1852.14,1838.84,1839.77,270.4137,498469.360757,552,115.9485,213725.119608,1875.5241876248056,1836.7498123751943,41.02809776226083,31.909415575333753,27375.28,27381.63,27235.76,27244.21,78.99378,2156644.0113822,1186,37.52549,1024719.4532774,27764.922348035198,27196.9236519648,38.61321763460205,29.823253926935266
2023-04-24 15:30:00,1840.49,1844.87,1836.55,1839.3,189.1224,348153.375189,378,77.6916,143047.408012,1876.734275021285,1833.3337249787153,40.755668884162354,31.503358672471634,27243.86,27316.42,27221.71,27254.37,40.34468,1100485.6345079,721,18.11906,494241.3538601,27776.501341245443,27146.372658754553,39.257800415107674,31.290778161992506
2023-04-24 15:45:00,1839.51,1841.07,1831.59,1834.31,232.0669,426018.792959,468,100.1838,183942.918159,1878.4633882154512,1828.740611784549,37.879813991481505,27.108390672886813,27244.59,27296.68,27215.12,27266.39,39.66725,1081068.6962285,668,21.30156,580622.1801695,27782.03284311886,27110.183156881132,40.05969671316416,33.27181863889939
2023-04-24 16:00:00,1834.07,1839.56,1830.0,1835.8,302.366,554755.314644,496,148.6388,272709.419192,1875.73925495194,1825.2667450480599,39.258094957204754,30.578626812593242,27263.27,27353.78,27238.3,27298.99,44.70349,1220615.2981716,774,23.52792,642419.7689571,27717.328667606263,27100.035332393738,42.28512334871763,38.996212378719484
2023-04-24 16:15:00,1835.8,1840.26,1831.39,1836.91,226.6531,416383.934267,406,133.9318,246066.318867,1872.0511995928803,1823.3168004071197,40.32040736682785,33.41257350195542,27299.51,27369.92,27261.33,27325.63,42.33866,1156801.6000303,714,21.07984,576024.0645012,27652.445364893185,27104.406635106814,44.111205825855485,43.72986147123437
2023-04-24 16:30:00,1836.92,1842.36,1836.79,1839.06,121.9344,224359.458047,259,60.7128,111728.617384,1865.0332672442707,1824.4147327557296,42.42093602595242,39.18314906558118,27325.54,27396.82,27317.41,27370.74,44.22096,1210050.6991632,759,25.59135,700259.4840614,27557.931550434943,27143.452449565055,47.159937679507564,51.39378124172756
2023-04-24 16:45:00,1838.65,1838.65,1811.8,1814.97,695.1794,1266674.898376,1269,326.1878,594287.669029,1860.590725885565,1818.331274114435,29.77527438924926,18.096645648932096,27370.55,27372.7,27038.88,27121.0,90.07279,2450352.3013925,1772,43.59272,1185834.8210987,27465.925748744987,27137.19425125501,35.58615107713109,26.980696802342393
2023-04-24 17:00:00,1813.64,1826.3,1806.89,1825.21,622.3749,1130347.672604,1061,303.2214,550832.564365,1859.2767530308925,1815.2512469691073,38.20754610067198,35.73710606542555,27106.47,27286.92,26962.3,27261.28,114.24918,3099178.5802651,2217,57.22743,1552730.7972805,27459.596141239283,27129.91785876072,43.912601121662206,44.69009768243823
2023-04-24 17:15:00,1825.37,1833.25,1823.05,1831.82,270.0035,493820.756263,538,145.6519,266395.043266,1853.339377699799,1816.4446223002017,42.96811093777151,44.92553504698475,27260.41,27381.4,27253.13,27345.49,78.97313,2158601.1108205,1428,39.68885,1084798.7734614,27429.12153388533,27143.208466114673,48.23816645323387,52.91608294100451
2023-04-24 17:30:00,1832.29,1838.43,1828.58,1834.98,208.387,382130.118394,429,100.1389,183613.840971,1847.8788079899812,1818.5471920100192,45.14390716880115,49.10057583012304,27347.31,27396.47,27294.97,27373.22,37.8507,1035190.8984726,736,17.81471,487154.4984679,27429.007960694962,27143.25603930504,49.6161369671173,55.5295896575171
2023-04-24 17:45:00,1834.98,1836.49,1832.83,1834.17,202.741,371942.043777,358,100.7955,184938.858432,1846.6886746898385,1818.617325310161,44.67343661592244,47.981741900962234,27373.22,27410.53,27354.96,27377.16,44.34485,1214279.3023731,767,21.99305,602301.3723608,27448.818998194354,27150.035001805652,49.820539979493184,55.94651557925574
2023-04-24 18:00:00,1834.46,1835.18,1832.2,1834.45,137.7127,252569.670748,269,65.3016,119766.954914,1845.5723986809917,1818.7636013190086,44.887254017574726,48.46882531766795,27381.9,27393.11,27348.71,27366.21,34.10704,933562.8300146,651,17.6471,483065.2687881,27461.5731675669,27159.648832433108,49.22286469721153,54.2502696996862
2023-04-24 18:15:00,1834.73,1847.01,1834.55,1836.88,295.5278,543822.250515,594,136.4485,251071.434464,1846.0800217868364,1818.7699782131635,46.80850659100883,53.04746119700308,27365.73,27573.15,27353.2,27449.53,75.21638,2065397.4577243,1498,37.69359,1034786.4601083,27497.403967056685,27160.446032943313,53.767738497281705,64.16962603002497
2023-04-24 18:30:00,1837.04,1837.98,1829.15,1831.42,164.0486,300749.571338,329,89.5576,164196.370885,1845.460678191161,1818.5133218088388,43.16719925207265,42.79502711515146,27453.71,27459.44,27298.62,27329.56,44.48908,1217470.5267463,831,23.82271,651864.4142522,27499.28263043661,27164.68136956339,47.21474996531972,46.68146703769228
2023-04-24 18:45:00,1831.08,1833.61,1827.74,1831.27,70.1025,128363.375273,164,40.533,74225.988156,1844.491239514141,1818.354760485859,43.06807696107227,42.52408456297321,27331.81,27367.58,27286.13,27338.06,27.12193,741369.0750872,461,11.96105,326951.3141172,27500.50308708999,27165.946912910007,47.701091335939026,47.888925299457725
2023-04-24 19:00:00,1831.66,1834.2,1829.89,1832.98,103.4118,189416.49415,222,51.5063,94345.923397,1842.9368983661363,1818.6931016338633,44.62902751148026,47.10531409315434,27342.81,27382.01,27320.58,27380.09,30.77755,841609.6843841,590,16.14103,441440.5896116,27502.368331305213,27165.95166869478,50.14702599173969,54.06182705092523
2023-04-24 19:15:00,1833.08,1833.08,1828.75,1830.52,161.9636,296424.45586,363,71.8485,131495.533221,1838.4426863906328,1826.2973136093674,42.810550624911,41.40764839555766,27378.88,27378.88,27318.64,27342.68,38.5226,1053229.2308552,790,20.00472,546947.480061,27446.785303433586,27265.87069656641,47.99540920276931,47.98999681778047
2023-04-24 19:30:00,1830.36,1834.52,1828.87,1833.55,77.1806,141344.744616,196,38.8497,71137.961238,1836.9651189822964,1829.442881017703,45.743050097135,50.29401996415988,27340.93,27418.17,27332.29,27401.91,36.24807,992236.0614179,625,17.75071,485942.4959173,27438.279809361113,27302.50219063888,51.540576188426016,57.13644293769518
2023-04-24 19:45:00,1833.81,1834.42,1829.9,1831.43,152.0611,278654.186046,305,73.9991,135598.796396,1836.9902555468868,1829.3397444531126,44.04143471959333,44.61307970184072,27397.21,27413.7,27349.52,27382.17,39.81803,1090257.5318489,794,19.34103,529609.1604978,27440.108584074907,27308.009415925095,50.309637836960626,53.38198792771448
2023-04-24 20:00:00,1830.76,1839.22,1828.12,1838.76,122.3076,224389.796717,264,68.662,125952.894336,1838.5694265635739,1828.5165734364264,50.849407858607904,62.2873164838353,27385.88,27450.0,27336.63,27435.91,27.9702,766391.3258428,464,15.63956,428530.0027015,27456.059651404586,27304.596348595416,53.56127807632378,61.62074980067306
2023-04-24 20:15:00,1838.39,1844.31,1838.0,1838.01,144.5924,266229.991242,343,70.0152,128921.242499,1839.627835377294,1828.2261646227062,50.17674764267705,59.9388706798981,27437.95,27487.39,27420.15,27420.15,27.52436,755694.3377842,485,12.86761,353342.208629,27463.94698237811,27305.30701762189,52.476750752179655,58.01271131785788
2023-04-24 20:30:00,1838.01,1838.31,1835.14,1835.44,75.9566,139502.322174,161,30.0867,55266.436283,1839.7937184396442,1828.2582815603564,47.84130398612481,51.893485048974654,27420.7,27423.76,27381.5,27395.76,21.75085,595946.6097242,462,10.48137,287198.9566823,27466.13538709733,27309.028612902675,50.76365086759061,52.32319590112697
2023-04-24 20:45:00,1835.42,1839.3,1835.35,1839.3,43.4003,79710.775572,132,22.1471,40680.119743,1840.6633282948583,1827.8726717051418,51.49312159354563,61.26443523393821,27396.44,27464.6,27391.15,27464.6,14.71362,403482.8219692,316,9.96592,273321.0427993,27472.75044557956,27305.42755442044,55.20820277218325,64.21121259811594
2023-04-24 21:00:00,1839.78,1839.84,1835.31,1836.71,52.0206,95552.535478,120,23.4053,42990.344593,1841.0357309606222,1828.5582690393778,49.01344672893742,52.958159857982686,27465.38,27465.38,27417.59,27432.1,10.08303,276694.189213,297,3.97521,109075.2102852,27476.16198934806,27322.52401065194,52.785586265983184,56.2633299139369
2023-04-24 21:15:00,1836.51,1837.97,1828.76,1833.02,52.7801,96742.06276,149,25.7417,47151.103613,1840.8953828171943,1829.048617182806,45.64123964315672,42.99264197184612,27432.1,27443.91,27323.42,27368.29,15.81904,433185.7765611,331,7.25195,198579.336522,27471.272284883577,27333.459715116427,48.30378786035079,43.56005661079061
2023-04-24 21:30:00,1832.1,1832.1,1827.44,1831.24,43.7424,80030.945519,97,16.6347,30437.267784,1841.0389345453245,1828.5570654546755,44.06623002878691,38.76953167869221,27374.96,27383.97,27331.54,27383.29,7.53007,206043.5332294,271,6.08772,166599.1054731,27471.204143118855,27334.16785688114,49.39158252229862,46.93950096962582
2023-04-24 21:45:00,1831.24,1834.79,1831.24,1832.98,22.2101,40724.033097,76,7.3715,13515.877107,1840.763155182283,1829.3248448177176,46.02695477085831,45.095888057937366,27383.29,27433.07,27383.29,27419.45,3.95079,108289.9019667,137,2.65769,72844.8790517,27466.319369471697,27354.406630528305,52.012985439431176,54.7732940663818
2023-04-24 22:00:00,1832.48,1835.72,1832.24,1835.04,100.5676,184360.334411,231,57.3699,105175.879351,1840.8256835521831,1829.5603164478168,48.33600397161049,52.12349875642498,27406.49,27419.24,27383.18,27419.24,5.95599,163209.6272331,155,2.94813,80792.3610506,27467.971229721694,27356.2207702783,51.99614095627539,54.716995785906825
2023-04-24 22:15:00,1835.05,1840.09,1834.82,1838.54,56.3823,103622.292318,187,22.4608,41303.029375,1841.2445932253868,1830.5634067746132,52.086587767616535,62.03190314017182,27417.82,27482.25,27416.6,27451.98,12.49617,343082.2927687,248,6.16668,169319.347406,27475.691230052606,27362.462769947397,54.47168981928601,62.02028639269339
2023-04-24 22:30:00,1838.9,1840.19,1837.2,1838.49,31.6246,58147.140213,105,16.5501,30430.850944,1841.1620055817423,1830.5919944182576,52.02847940268475,61.81260166810576,27453.56,27470.8,27440.27,27453.11,13.06264,358628.5270399,211,5.98748,164369.3727328,27480.322587140727,27361.27141285927,54.55879212865484,62.272300405901106
2023-04-24 22:45:00,1838.49,1842.57,1838.49,1838.84,53.4483,98355.086802,164,31.8276,58578.253511,1841.4001838203362,1830.5198161796634,52.428554773870886,62.91392933370848,27459.04,27514.83,27455.87,27466.52,8.35807,229727.597879,212,4.1314,113575.0568452,27490.957721631534,27359.91027836847,55.64332358648427,65.52955342351991
2023-04-24 23:00:00,1839.4,1844.3,1838.43,1842.56,48.7565,89807.463645,138,24.3632,44871.957533,1843.3715271474232,1829.9724728525764,56.57397000565426,72.88702177303412,27466.52,27511.17,27441.81,27487.24,10.06171,276442.0000184,228,5.02998,138211.1282208,27506.236648310092,27362.927351689912,57.33759610435003,70.28611220430103
2023-04-24 23:15:00,1842.56,1845.33,1840.27,1844.63,82.5068,152023.86806,223,37.0846,68327.717908,1845.3485041597016,1829.0614958402982,58.729120046477576,77.0144745312212,27487.58,27553.08,27471.6,27542.9,12.31247,338757.13751,334,7.23112,198964.8418869,27538.44239385757,27346.38160614243,61.58270808354882,79.43414079748621
2023-04-24 23:30:00,1844.31,1844.89,1840.72,1842.23,83.2583,153451.913119,193,27.8774,51380.990562,1846.4230304637758,1829.0909695362243,55.30226390704918,63.5537558129419,27542.0,27560.66,27486.54,27501.13,19.68132,541655.2621203,394,7.26231,199872.2909946,27551.13747974017,27347.492520259835,56.99899932317789,62.19156825004905
2023-04-24 23:45:00,1841.9,1843.18,1841.2,1842.14,58.4464,107667.007771,154,21.8241,40203.769839,1847.0643389448614,1830.2736610551383,55.17225322066409,63.057795200074025,27499.26,27529.07,27491.48,27512.82,14.02862,385948.7958972,278,7.21161,198417.5181993,27556.068565027694,27371.467434972306,57.94248765376836,64.76051826541251
2023-04-25 00:00:00,1842.14,1849.98,1840.8,1847.12,168.1087,310205.986784,397,92.2579,170248.953608,1848.4354157389525,1832.0785842610476,60.680525084398795,75.66665584605198,27512.18,27572.52,27494.26,27539.44,24.02158,661166.1243301,516,15.21278,418769.0441693,27564.49409589487,27394.271904105135,60.0899167250487,70.2788455153098
2023-04-25 00:15:00,1847.0,1850.25,1842.34,1843.11,168.7899,311643.780722,349,81.1336,149782.146611,1847.9674442886198,1834.5725557113797,54.83740191883486,56.90082255915259,27527.65,27594.84,27470.93,27487.05,30.76939,847096.9678811,772,11.11225,305819.1243621,27561.295083167548,27410.990916832452,54.222099137810616,51.3048767614143
2023-04-25 00:30:00,1842.96,1843.21,1840.29,1841.73,85.9636,158326.775501,198,38.9211,71687.864583,1847.1949486298083,1836.6830513701914,52.94783064139933,51.614529385320296,27481.54,27485.79,27452.97,27469.63,21.40881,588127.4236406,513,11.08993,304679.7839473,27553.350614464376,27429.013385535625,52.39016765564278,46.315555821764654
2023-04-25 00:45:00,1841.88,1842.16,1838.39,1841.02,122.557,225552.008025,323,58.692,108012.45712,1846.9927802695495,1837.3812197304503,51.95589121447342,48.81462521057831,27468.8,27479.96,27428.06,27461.12,20.25822,556153.1289845,386,11.0707,303948.3668344,27552.1656750151,27432.0263249849,51.47521802325156,43.817549497150935
2023-04-25 01:00:00,1841.1,1845.31,1840.49,1841.8,90.7946,167342.331787,252,39.7623,73284.72037,1846.6713196360497,1838.3646803639494,52.99767421693015,52.23077490121812,27461.67,27516.89,27450.13,27475.27,14.25777,391943.6666537,320,6.93529,190621.1362377,27549.93578685795,27438.688213142046,52.946680622835466,49.27621443120867
2023-04-25 01:15:00,1841.81,1843.24,1840.53,1842.14,53.4303,98408.105541,154,26.6509,49086.731626,1846.2333425231734,1839.4626574768265,53.47129104570783,53.84216967841873,27471.64,27478.34,27437.49,27469.11,14.19041,389709.3885863,302,7.22183,198328.954889,27549.696634294938,27439.44536570507,52.204511929391984,46.89594265196019
2023-04-25 01:30:00,1842.19,1842.19,1835.32,1837.2,139.8635,257292.72299,339,48.2678,88779.650927,1847.1118066626889,1837.512193337311,46.188840377401434,33.902592555612244,27474.61,27477.43,27399.18,27414.36,12.77893,350669.9389571,322,5.97337,163918.2907506,27560.620576755864,27413.945423244142,46.028867576103615,30.95037985918141
2023-04-25 01:45:00,1836.93,1837.08,1832.99,1835.17,117.4602,215565.814564,291,47.2547,86729.784135,1847.5070500730062,1835.2249499269938,43.563227454053184,28.667406396818535,27416.79,27424.24,27370.68,27400.71,33.18689,909380.127546,637,16.2051,444064.7284267,27552.627394701507,27393.500605298497,44.61190551330199,28.09261481000472
2023-04-25 02:00:00,1835.68,1839.17,1833.53,1833.53,126.2594,231914.555217,287,64.9579,119314.72724,1848.17372466289,1832.8182753371098,41.51026213960676,24.934635769818044,27406.43,27432.24,27343.62,27343.62,20.0794,549922.0678486,402,10.52415,288289.086975,27565.595857758904,27349.0301422411,39.179426227281496,19.196628093859616
2023-04-25 02:15:00,1833.98,1835.73,1831.33,1834.94,84.9376,155753.696037,207,34.6307,63507.680011,1848.0307208310844,1831.5212791689162,43.955680196815976,33.82452733185056,27347.24,27387.32,27323.19,27373.07,19.10708,522693.3714809,371,9.902,270879.3853528,27555.366198166535,27331.309801833464,43.03314059512904,32.439987993737546
2023-04-25 02:30:00,1835.14,1837.12,1833.01,1835.56,52.8532,96992.556083,133,27.6147,50673.513474,1845.5720644415244,1831.6679355584758,45.043727970403296,37.7166173943729,27378.15,27413.5,27356.33,27400.31,7.27169,199151.0368579,170,4.21829,115525.3742648,27523.352401009746,27335.497598990252,46.415169815271696,42.83858441073413
2023-04-25 02:45:00,1835.85,1837.46,1832.27,1834.72,99.2183,182009.339494,201,65.2402,119692.719892,1844.379141859576,1831.1828581404243,43.80295575724235,34.4248666774468,27400.35,27426.22,27367.1,27400.35,11.83156,324143.9855436,283,5.71696,156612.2567759,27507.539601516914,27333.97039848308,46.42020011353741,42.85408343441418
2023-04-25 03:00:00,1834.87,1834.87,1829.47,1833.17,105.3453,193019.541605,285,46.9277,85969.074634,1843.4726117782798,1830.3773882217201,41.52967358982125,28.849578361457404,27399.58,27408.4,27363.65,27400.15,10.0403,274954.1588528,224,4.95881,135799.9100922,27494.756295268417,27332.857704731585,46.39674734587884,42.7844786870674
2023-04-25 03:15:00,1833.71,1836.04,1833.08,1834.48,54.5355,100052.890638,122,30.6882,56301.79865,1842.3409222399514,1830.201077760049,44.16700747468527,38.88754281901154,27402.36,27434.59,27402.36,27410.95,7.0601,193594.865579,175,2.91705,79986.2634855,27483.355167742422,27334.22483225758,47.92670905329995,48.23295459480857
2023-04-25 03:30:00,1834.88,1834.88,1832.55,1833.54,31.0904,56997.371281,92,16.1058,29528.400618,1840.4320091236168,1830.4579908763835,42.679397381134635,34.675189228477194,27411.42,27418.98,27387.33,27413.69,10.36591,284068.1113621,185,4.88127,133778.5738875,27463.04762897511,27342.216371024893,48.32965083709108,49.69146946433139
2023-04-25 03:45:00,1833.81,1834.73,1827.39,1830.12,103.9582,190263.372467,250,54.9846,100622.28179,1837.7791114234437,1830.7068885765561,37.70365860654168,23.54169402605544,27419.91,27425.77,27319.28,27349.23,25.39003,694740.1170152,552,13.36387,365584.3795636,27440.123079381727,27341.164920618274,40.40794874885865,27.677303305034812
2023-04-25 04:00:00,1830.28,1832.42,1827.99,1831.29,67.7241,123974.029352,167,34.0009,62246.893126,1836.9832916412402,1830.32070835876,40.26921720534713,32.44608482970436,27349.23,27379.0,27328.69,27372.64,8.04708,220102.3478646,176,4.05985,111062.0398569,27434.25520944082,27338.688790559183,43.99802744494657,39.38096540222497
2023-04-25 04:15:00,1831.67,1833.02,1830.57,1831.03,54.7488,100297.81567,149,21.6556,39676.204807,1836.7365917165323,1829.7394082834678,39.87620558377369,31.468784071531573,27374.27,27391.98,27365.93,27365.93,6.26807,171620.2093317,141,2.08616,57125.4380682,27431.186846112952,27334.801153887045,43.19477394018714,37.304563226543095
